0 9 2.0 
0 10 4.0 
0 58 8.0 
6 1207 10.0 
18 3799 11.0 
20 4028 12.0 
57 11423 13.0 
==== END RUN ====
0 1 1.0 
0 5 4.0 
0 7 6.0 
1 201 7.0 
1 279 8.0 
1 311 13.0 
31 6225 14.0 
74 14829 16.0 
96 19233 19.0 
143 28639 21.0 
==== END RUN ====
